Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
42218306.680927396,42127541.49255282,42036971.43954819,41946596.10321142,41856415.06492083,41766427.90695481,41676634.21248981,41587033.56559843,41497625.55124743,41408409.755295895,41319385.76449324,41230553.16647735,41141911.549772635,41053460.50378814,40965199.618815646,40877128.48602775,40789246.697476,40701553.846089,40614049.5256705,40526733.33089755,40439604.85731858,40352663.701351576,40265909.46028217,40179341.7322618,40092960.11630583,40006764.2122917,39920753.62095709,39834927.94389804,39749286.783567116,39663829.74327158,39578556.42717155,39493466.44027815,39408559.38845169,39323834.87839985,39239292.51767585,39154931.914676614,39070752.678641,38986754.41964794,38902936.74861468,38819299.277294934,38735841.618277125,38652563.38498256,38569464.19166366,38486543.65340216,38403801.38610733,38321237.006514214,38238850.132181816,38156640.381491356,38074607.3736445,37992750.7286616,37911070.06737991,37829565.011451855,37748235.18334328,37667080.20633167,37586099.704504445,37505293.30275719,37424660.62679193,37344201.3031154,37263914.95903729,37183801.22266856
42220166.36562855,42131252.77098374,42042526.42319668,41953986.92873766,41865633.894102685,41777466.92661652,41689485.6344309,41601689.626522765,41514078.512692526,41426651.90356235,41339409.41057441,41252350.64598914,41165475.222883575,41078782.75514956,40992272.857492074,40905945.14542751,40819799.23528196,40733834.74418952,40648051.29009058,40562448.49173013,40477025.968656056,40391783.34121747,40306720.23056301,40221836.258639134,40137131.0481885,40052604.22274822,39968255.406648226,39884084.2250096,39800090.30374289,39716273.26954648,39632632.74990488,39549168.373087116,39465879.768145055,39382766.56491177,39299828.393999875,39217064.88679991,39134475.67547868,39052060.39297763,38969818.67301121,38887750.15006526,38805854.45939536,38724131.23702522,38642580.1197451,38561200.74511012,38479992.751438715,38398955.777811,38318089.46406717,38237393.45080589,38156867.379382715,38076510.89190849,37996323.63124775,37916305.24101715,37836455.365583844,37756773.65006397,37677259.740321,37597913.28296423,37518733.92534715,37439721.31556593,37360875.102457814,37282194.935599595
42221994.09441833,42134900.43589366,42047986.42952374,41961251.70551662,41874695.89405651,41788318.62609052,41702119.53332705,41616098.24823418,41530254.40403813,41444587.63472167,41359097.57502258,41273783.86043209,41188646.12719332,41103684.01229973,41018897.15349358,40934285.18926439,40849847.75884735,40765584.502221845,40681495.060109906,40597579.07397464,40513836.18601875,40430266.039182976,40346868.27714458,40263642.544315845,40180588.48584253,40097705.74760239,40014993.97620363,39932452.81898341,39850081.92400638,39767880.94006312,39685849.51666867,39603987.30406104,39522293.953199714,39440769.11576416,39359412.444152355,39278223.59147928,39197202.21157546,39116347.95898549,39035660.48896655,38955139.45748693,38874784.52122459,38794595.33756567,38714571.564603046,38634712.86113486,38555018.886663064,38475489.30139198,38396123.76622685,38316921.94277238,38237883.49333131,38159008.08090296,38080295.36918179,38001745.022556,37923356.70610606,37845130.0856033,37767064.82750847,37689160.59897036,37611417.06782433,37533833.9025909,37456410.772474386,37379147.34736143
42223800.55945227,42138505.819097385,42053383.378729194,41968432.891061194,41883654.008737996,41799046.38510598,41714609.67421179,41630343.530800916,41546247.61031627,41462321.5688968,41378565.063376084,41294977.751280904,41211559.290829875,41128309.34093201,41045227.56118537,40962313.61187563,40879567.15397473,40796987.849139445,40714575.359710045,40632329.34870888,40550249.47983903,40468335.4174829,40386586.826700866,40305003.37322992,40223584.72348227,40142330.544544004,40061240.504173696,39980314.27080109,39899551.51352572,39818951.902115546,39738515.10700563,39658240.79929678,39578128.65075419,39498178.33380611,39418389.52154251,39338761.887713745,39259295.106729195,39179988.85365597,39100842.80421757,39021856.63479254,38943030.02241316,38864362.64476413,38785854.180181265,38707504.30765013,38629312.706804775,38551279.05792642,38473403.04194211,38395684.340423465,38318122.63558534,38240717.61028452,38163468.94801848,38086376.332924,38009439.449775964,37932657.983986005,37856031.62160126,37779560.04930306,37703242.95440567,37627080.02485499,37551070.94922729,37475215.416727945
42225550.77388614,42141999.08320815,42058612.715494335,41975391.344374776,41892334.64337065,41809442.28664923,41726713.9490225,41644149.30594591,41561748.03351707,41479509.8084745,41397434.308196366,41315521.21069919,41233770.19463663,41152180.93929815,41070753.124607846,40989486.43112312,40908380.54003347,40827435.13315921,40746649.89295026,40666024.50248485,40585558.645468324,40505252.00623186,40425104.26973126,40345115.12154571,40265284.24787653,40185611.33554596,40106096.07199591,40026738.14528676,39947537.24409614,39868493.057717666,39789605.27605977,39710873.58964445,39632297.68960606,39553877.26769014,39475612.01625213,39397501.62825623,39319545.79727418,39241744.21748403,39164096.58366897,39086602.59121612,39009261.93611533,38932074.31495802,38855039.42493594,38778156.96384001,38701426.63005914,38624848.12257902,38548421.14098099,38472145.3854408,38396020.55672746,38320046.356202096,38244222.485816725,38168548.64811312,38093024.54622163,38017649.88386003,37942424.36533234,37867347.69552768,37792419.5799191,37717639.72456244,37643007.83609515,37568523.62173517
42227337.492000885,42145543.73049222,42063908.400008865,41982431.19602185,41901111.81224275,41819949.94297602,41738945.283118255,41658097.528157026,41577406.37416972,41496871.51782245,41416492.65636887,41336269.48764902,41256201.710088275,41176289.022696115,41096531.12506504,41016927.71736945,40937478.5003645,40858183.17538495,40779041.44434412,40700053.00973267,40621217.57461757,40542534.84264092,40464004.51801888,40385626.30554052,40307399.91056673,40229325.039029144,40151401.39742897,40073628.69283592,39996006.63288712,39918534.925785996,39841213.28030118,39764041.405765414,39687019.012074456,39610145.809686,39533421.509618565,39456845.82345044,39380418.463318564,39304139.14191748,39228007.57249823,39152023.46886729,39076186.54538547,39000496.516966894,38924953.09907786,38849556.00773582,38774304.95950829,38699199.6715118,38624239.861410804,38549425.24741666,38474755.54828653,38400230.48332234,38325849.77236973,38251613.135816984,38177520.29459401,38103570.97017126,38029764.884558685,37956101.76030471,37882581.32049518,37809203.28875232,37735967.38923368,37662873.346631125
42521512.743592605,42734696.93223374,42948949.997228384,43164277.23327462,43380684.025831245,43598175.78732206,43816757.95730639,44036436.00261515,44257215.41748752,44479101.72370842,44702100.47074658,44926217.23589331,45151457.62440205,45377827.269628525,45605331.83317161,45833977.00501499,46063768.503669426,46294712.07631578,46526813.49894878,46760078.57652145,46994513.14309031,47230123.06196129,47466914.225836374,47704892.55696096,47944064.00727201,48184434.55854688,48426010.22255293,48668797.041197926,48912801.086681075,49158028.461644955,49404485.29932811,49652177.76371848,49901112.04970751,50151294.38324515,50402731.02149551,50655428.25299341,50909392.397801615,51164629.80766892,51421146.866188996,51678949.98896009,51938045.62374542,52198440.250634484,52460140.3822051,52723152.56368631,52987483.37312207,53253139.42153577,53520127.35309556,53788453.845280565,54058125.60904785,54329149.3890003,54601531.96355526,54875280.14511412,55150400.78023264,55426900.74979224,55704786.96917206,55984066.388421915,56264745.99243614,56546832.80112826,56830333.86960659,57115256.28835066
42516622.63633072,42724870.9404713,42934139.31700832,43144432.69961262,43355756.10884541,43568114.58982433,43781513.212378226,43995957.07116822,44211451.28580932,44428001.00099263,44645611.386608206,44864287.637868434,45084034.975432105,45304858.64552905,45526763.92008534,45749756.09684921,45973840.4995175,46199022.47786276,46425307.40786097,46652700.69181989,46881207.758508034,47110834.06328426,47341585.08822805,47573466.34227032,47806483.361325026,48040641.70842126,48275946.973836094,48512404.77522802,48750020.757771105,48988800.59428971,49228749.98539397,49469874.65961586,49712180.37354597,49955672.91197092,50200358.08801151,50446241.74326145,50693329.747926846,50941628.00096635,51191142.43023197,51441878.992610626,51693843.67416633,51947042.49028311,52201481.48580862,52457166.73519846,52714104.34266119,52972300.44230406,53231761.19827946,53492492.804932095,53754501.48694683,54017793.49949733,54282375.1283954,54548252.69024103,54815432.53257321,55083921.03402145,55353724.60445811,55624849.68515136,55897302.74891904,56171090.30028312,56446218.87562502,56722695.04334167
42511722.753630176,42715026.439176634,42919302.44479222,43124555.359203234,43330789.8543128,43538010.62433277,43746222.38592414,43955429.878304385,44165637.86335533,44376851.12573155,44589074.47296926,44802312.73559573,45016570.767239295,45231853.444739744,45448165.668259405,45665512.36139462,45883898.47128786,46103328.96874029,46323808.84832494,46545343.128500365,46767936.85172491,46991595.084571436,47216322.917842686,47442125.466687135,47669007.870715424,47896975.29411735,48126032.92577939,48356185.97940285,48587439.69362249,48819799.33212581,49053270.18377281,49287857.56271641,49523566.80852339,49760403.28629593,49998372.38679374,50237479.526556745,50477730.14802838,50719129.719679475,50961683.73613271,51205397.71828771,51450277.213446654,51696327.79544061,51943555.06475635,52191964.648663856,52441562.20134439,52692353.40401921,52944343.96507884,53197539.620213054,53451946.13254141,53707569.292744406,53964414.91919531,54222488.85809259,54481796.98359299,54742345.19794519,55004139.43162423,55267185.64346643,55531489.82080503,55797057.9796065,56063896.164607465,56332010.44945227
42507002.109737776,42705543.124469295,42905011.54135365,43105411.63232557,43306747.749067426,43509024.263554476,43712245.56818255,43916416.07586341,44121540.22012059,44327622.45518564,44534667.25609489,44742679.118786596,44951662.560198575,45161622.11836629,45372562.352521405,45584487.843190745,45797403.19229582,46011313.02325271,46226221.98107249,46442134.732462086,46659055.96592559,46876990.3918661,47095942.74268801,47315917.77289973,47536920.25921699,47758955.0006665,47982026.81869021,48206140.55724999,48431301.082932815,48657513.285056435,48884782.075775556,49113112.39018851,49342509.1864444,49572977.4458508,49804522.172981866,50037148.39578708,50270861.16570038,50505665.557749875,50741566.67066802,50978569.62700237,51216679.57322681,51455901.67985327,51696241.141544044,51937703.17722459,52180293.03019683,52424015.968253024,52668877.28379016,52914882.29392489,53162036.34060895,53410344.79074519,53659813.03630414,53910446.494441025,54162250.60761346,54415230.843699604,54669392.69611691,54924741.68394139,55181283.352027476,55439023.27112844,55697967.038017325,55958120.27560852
42544272.7463406,42786198.65336659,43029496.48582337,43274177.80046621,43520250.461756155,43767722.38139628,44016601.516076766,44266895.86773244,44518613.48380002,44771762.457476854,45026350.92798117,45282387.08081372,45539879.148021,45798835.40845988,46059264.18806383,46321173.860110596,46584572.84549141,46849469.612981744,47115872.679513596,47383790.61044934,47653232.01985708,47924205.57078765,48196719.97555315,48470783.996007,48746406.44382574,49023596.18079226,49302362.119080774,49582713.221543364,49864658.50199812,50148207.02551897,50433367.90872715,50720150.32008429,51008563.48018724,51298616.66206448,51590319.19147431,51883680.44720467,52178709.86137469,52475416.919737935,52773811.16198742,53073902.18206229,53375699.62845633,53679213.204528145,53984452.668813154,54291427.835337356,54600148.57393284,54910624.81055517,55222866.52760245,55536883.76423635,55852686.616704844,56170285.238666825,56489689.84151858,56810910.694722086,57133958.126135215,57458842.52234378,57785574.32899547,58114164.05113574,58444622.25354552,58776959.56108093,59111186.65901486,59447314.293380536
66723204.24470663,67094292.85151449,67467445.55411519,67842673.5886136,68219988.49740711,68599401.88688935,68980925.42800441,69364570.85660568,69750349.97381686,70138274.64639497,70528356.80709538,70920608.45503886,71315041.65608071,71711668.54318184,72110501.31678206,72511552.24517535,72914833.6648872,73320357.98105417,73728137.66780539,74138185.2686463,74550513.39684452,74965134.73581783,75382062.0395243,75801308.13285463,76222885.9120266,76646808.34498186,77073088.47178476,77501739.40502343,77932774.33021325,78366206.50620234,78802049.26557945,79240316.01508406,79681020.2360188,80124175.48466416,80569795.3926954,81017893.66760196,81468484.09310907,81921580.52960175,82377196.91455117,82835347.26294334,83296045.66771026,83759306.30016339,84225143.41042961,84693571.32788953,85164604.46161826,85638257.30082867,86114544.41531704,86593480.45591132,87075080.1549217,87559358.32659382,88046329.86756448,88536009.75731988,89028413.05865633,89523554.91814367,90021450.56659111,90522115.3195158,91025564.57761389,91531813.82723434,92040878.6408552,92552774.67756265
66715076.64016603,67077954.83881748,67442807.05231783,67809643.77958232,68178475.81502514,68549314.01157995,68922169.28121215,69297052.59523979,69673974.98465641,70052947.54045562,70433981.41395748,70817087.81713657,71202278.02295199,71589563.36567898,71978955.2412425,72370465.10755253,72764104.48484121,73159884.95600185,73557818.16692972,73957915.8268648,74360189.70873621,74764651.64950879,75171313.55053125,75580187.37788649,75991285.16274358,76404619.00171192,76820201.05719706,77238043.55775867,77658158.7984703,78080559.14128122,78505257.01538011,78932264.91756088,79361595.41259028,79793261.13357772,80227274.78234693,80663649.12980978,81102397.01634198,81543531.35216098,81987065.11770582,82433011.36401911,82881383.21313103,83332193.85844545,83785456.56512819,84241184.67049728,84699391.58441547,85160090.78968477,85623295.84244324,86089020.37256384,86557278.08405548,87028082.75546631,87501448.24028914,87977388.46736902,88455917.44131319,88937049.24290311,89420798.02950881,89907178.03550547,90396203.57269226,90887889.03071347,91382248.87748194,91879297.65960476
66707137.384726346,67061997.363277555,67418745.31389274,67777391.04704526,68137944.65850848,68500416.29757251,68864816.16751853,69231154.52590585,69599441.68486063,69969688.0113662,70341903.92755486,70716099.91100124,71092286.49501725,71470474.2689486,71850673.87847285,72232896.0258991,72617151.47046922,73003451.02866077,73391805.57449143,73782226.0398251,74174723.41467963,74569308.74753621,74965993.1456503,75364787.77536435,75765703.86242214,76168752.6922847,76573945.61044808,76981294.02276261,77390809.39575408,77802503.25694643,78216387.19518624,78632472.86096904,79050771.96676712,79471296.28735936,79894057.6601626,80319067.98556489,80746339.22726044,81175883.41258642,81607712.63286151,82041839.04372627,82478274.8654853,82917032.38345122,83358123.94829053,83801561.97637121,84247358.95011231,84695527.41833526,85146079.99661711,85599029.36764568,86054388.28157656,86512169.556392,86972386.07826173,87435050.8019057,87900176.75095877,88367777.01833725,88837864.76660751,89310453.22835648,89785555.70656414,90263185.574978,90743356.27848949,91226081.33351253
66699092.57607206,67045829.66703156,67394369.5089914,67744721.24603231,68096894.29753245,68450898.13165183,68806742.26577115,69164436.26674749,69523989.75117154,69885412.38562617,70248713.88694622,70613904.02247985,70980992.61035106,71349989.51972368,71720904.67106672,72093748.03642103,72468529.63966744,72845259.55679622,73223947.91617802,73604604.8988361,73987240.73872013,74371865.72298127,74758490.19224876,75147124.54090792,75537779.2173796,75930464.7244011,76325191.61930853,76721970.51432066,77120812.07682416,77521727.0296605,77924726.15141414,78329820.27670237,78737020.29646656,79146337.15826498,79557781.86656715,79971365.48304963,80387099.12689348,80804993.97508314,81225061.26270701,81647312.28325939,82071758.3889442,82498410.9909801,82927281.55990739,83358381.62589629,83791722.77905698,84227316.6697512,84665175.00890544,85105309.56832583,85547732.1810146,85992454.74148819,86439489.20609707,86888847.59334716,87340541.984223,87794584.52251245,88250987.41513327,88709762.93246125,89170923.4086601,89634481.2420131,90100448.89525634,90568838.8959139
66691759.00470098,67031093.04585333,67372153.87468109,67714950.05454509,68059490.41526397,68405783.8314022,68753839.22267908,69103665.55419831,69455271.83667894,69808667.12668744,70163860.52687098,70520861.18619192,70879678.30016342,71240321.11108634,71602798.90828727,71967121.0283578,72333296.85539506,72701335.82124336,73071247.40573716,73443041.13694528,73816726.59141628,74192313.39442517,74569811.22022128,74949229.7922775,75330578.88354069,75713868.31668346,76099107.96435711,76486307.74944599,76875477.64532307,77266627.67610683,77659767.91691943,78054908.49414627,78452059.5856968,78851231.42126667,79252434.28260124,79655678.5037604,80060974.47138476,80468332.6249632,80877763.45710172,81289277.51379377,81702885.39469184,82118597.7533805,82536425.29765083,82956378.78977616,83378469.0467894,83802706.94076152,84229103.39908174,84657669.40473884,85088415.9966042,85521354.26971602,85956495.37556517,86393850.52238241,86833430.97542708,87275248.05727728,87719313.1481215,88165637.68605177,88614233.16735823,89065111.14682533,89518283.23802935,89973761.11363763
66684375.6933501,67016258.1090578,67349792.49377835,67684986.85142222,68021849.44371456,68360388.57332137,68700612.58423047,69042529.86195701,69386148.83375019,69731477.96880087,70078525.77845044,70427300.8164005,70777811.67892373,71130067.00507572,71484075.47690797,71839845.8196818,72197386.80208343,72556707.23644015,72917815.97893745,73280721.92983732,73645434.03369762,74011961.27959254,74380312.70133415,74750497.37769505,75122524.43263216,75496403.03551157,75872142.40133454,76249751.79096463,76629240.51135598,77010617.91578265,77393893.40406916,77779076.4228222,78166176.46566346,78555203.07346357,78946165.83457729,79339074.38507985,79733938.40900439,80130767.63858074,80529571.85447519,80930360.8860316,81333144.6115137,81737932.9583485,82144735.90337098,82553563.47307003,82964425.74383552,83377332.84220672,83792294.94512181,84209322.28016879,84628425.12583748,85049613.81177291,85472898.71902992,85898290.28032897,86325798.98031335,86755435.35580751,87187209.99607685,87621133.54308863,88057216.69177432,88495470.1902932,88935904.84029719,89378531.49719721
66676671.071449816,67001081.59436621,67327070.51802583,67654645.51725109,67983814.30897751,68314584.64768742,68646964.325592,68980961.17281486,69316583.05757654,69653837.88637981,69992733.60419598,70333278.19465205,70675479.68021876,71019346.1223996,71364885.62192073,71712106.31892183,72061016.39314781,72411624.06414156,72763937.59143753,73117965.27475639,73473715.45420045,73831196.51045021,74190416.86496177,74551384.98016521,74914109.35966396,75278598.5484351,75644861.1330307,76012905.74178006,76382741.044993,76754375.75516412,77127818.627178,77503078.45851551,77880164.08946103,78259084.40331069,78639848.32658164,79022464.8292224,79406942.92482407,79793291.67083278,80181520.16876298,80571637.56441188,80963653.04807492,81357575.85476226,81753415.2644163,82151180.6021304,82550881.2383684,82952526.58918555,83356126.11645015,83761689.32806657,84169225.77819923,84578745.06749761,84990256.84332247,85403770.79997312,85819296.67891574,86236844.26901297,86656423.40675442,87078043.97648841,87501715.91065489,87927449.19001934,88355253.84390797,88785139.95044392
66281296.64603125,66208803.674131565,66136389.988993645,66064055.50392436,65991800.13230126,65919623.787596636,65847526.38337741,65775507.833305046,65703568.051135436,65631706.95071879,65559924.44599955,65488220.45101628,65416594.87990155,65345047.64688186,65273578.66627751,65202187.85250252,65130875.1200645,65059640.38356458,64988483.55769729,64917404.557250455,64846403.297105104,64775479.69223535,64704633.65770832,64633865.108684,64563173.960415214,64492560.12824744,64422023.52761875,64351564.07405972,64281181.68319328,64210876.27073468,64140647.75249133,64070496.04436274,64000421.06234038,63930422.72250762,63860500.9410396,63790655.63420314,63720886.71835666,63651194.10995004,63581577.725524545,63512037.48171272,63442573.29523829,63373185.08291607,63303872.76165185,63234636.24844229,63165475.46037485,63096390.314627655,63027380.72846943,62958446.61925939,62889587.9044471,62820804.50157245,62752096.32826551,62683463.30224642,62614905.341325335,62546422.363402285,62478014.2864671,62409681.0285993,62341422.50796802,62273238.642831884,62205129.35153891,62137094.55252644
66281335.79609301,66208881.88792634,66136507.18104837,66064211.58890616,65991995.02501728,65919857.4029938,65847798.63654227,65775818.63946353,65703917.325652674,65632094.609098904,65560350.40388545,65488684.62418945,65417097.18428188,65345587.9985274,65274156.9813843,65202804.04740437,65131529.11123281,65060332.087608114,64989212.89136199,64918171.437419236,64847207.64079765,64776321.41660794,64705512.68005359,64634781.346430786,64564127.33112831,64493550.549627416,64423050.91750178,64352628.35041733,64282282.76413221,64212014.07449664,64141822.19745283,64071707.04903486,64001668.54536863,63931706.60267168,63861821.13725317,63792012.06551374,63722279.30394539,63652622.76913144,63583042.377746366,63513538.04655575,63444109.69241615,63374757.232275,63305480.58317054,63236279.66223169,63167154.38667796,63098104.67381934,63029130.44105623,62960231.60587931,62891408.08586944,62822659.7986976,62753986.66212475,62685388.594001755,62616865.51226927,62548417.33495767,62480043.98018691,62411745.366166465,62343521.41119521,62275372.03366134,62207297.152042255,62139296.68490446
66281374.00898718,66208958.22949696,66136621.56791282,66064363.937818505,65992185.25286809,65920085.42680999,65848064.37348683,65776122.0068354,65704258.24088649,65632472.989764825,65560766.16768896,65489137.688971154,65417587.4680173,65346115.41932681,65274721.4574925,65203405.49720049,65132167.45323013,65061007.240453854,64989924.77383713,64918919.968438305,64847992.739408545,64777143.00199171,64706370.67152427,64635675.66343518,64565057.89324581,64494517.276569806,64424053.72911303,64353667.16667342,64283357.50514094,64213124.66049741,64142968.54881648,64072889.08626346,64002886.18909529,63932959.77366037,63863109.75639851,63793336.05384081,63723638.58260957,63654017.25941819,63584472.00107104,63515002.72446341,63445609.34658137,63376291.784501694,63307049.95539176,63237883.776509434,63168793.16520299,63099778.03891099,63030838.31516222,62961973.91157555,62893184.74585987,62824470.73581397,62755831.79932644,62687267.85437561,62618778.81902938,62550364.61144521,62482025.14986995,62413760.352639765,62345570.13818006,62277454.42500536,62209413.13171921,62141446.17701409
66281411.06319158,66209032.25628368,66136732.48646944,66064511.66746504,65992369.71305678,65920306.53712511,65848322.05364452,65776416.17668345,65704588.82040415,65632839.899062626,65561169.327008516,65489577.018684976,65418062.8886286,65346626.8514693,65275268.821930215,65203988.714827605,65132786.44507075,65061661.92766185,64990615.07769592,64919645.81036069,64848754.04093651,64777939.68479623,64707202.65740512,64636542.874320775,64565960.25119298,64495454.703763634,64425026.14786665,64354674.499427855,64284399.674464874,64214201.58908704,64144080.1594953,64074035.30198211,64004066.932931334,63934174.96881813,63864359.32620888,63794619.92176108,63724956.67222322,63655369.49443469,63585858.30532573,63516423.02191726,63447063.56132082,63377779.84073846,63308571.777462654,63239439.28887618,63170382.29245205,63101400.705753386,63032494.44643332,62963663.43223492,62894907.58099108,62826226.810624406,62757621.039147146,62689090.18466107,62620634.16535737,62552252.899516605,62483946.30550854,62415714.301792085,62347556.80691521,62279473.739514805,62211465.01831663,62143530.562135175
66411139.58778135,66468044.4110775,66524997.98702009,66582000.364004344,66639051.583845876,66696151.688396,66753300.7195419,66810498.719206646,66867745.729349226,66925041.7919646,66982386.949083686,67039781.242773436,67097224.71513683,67154717.40831295,67212259.36447695,67269850.62584016,67327491.23465005,67385181.2331903,67442920.66378082,67500709.5687778,67558547.99057369,67616435.97159728,67674373.55431373,67732360.78122456,67790397.69486773,67848484.33781764,67906620.75268516,67964806.98211768,68023043.06879915,68081329.05545007,68139664.98482755,68198050.89972535,68256486.84297387,68314972.85744025,68373508.98602831,68432095.27167869,68490731.75736877,68549418.4861128,68608155.50096186,68666942.84500392,68725780.56136388,68784668.69320358,68843607.28372188,68902596.3761546,68961636.01377463,69020726.23989196,69079867.09785368,69139058.63104399,69198300.8828843,69257593.89683321,69316937.71638657,69376332.38507749,69435777.94647638,69495274.44419101,69554821.92186646,69614420.42318527,69674069.99186736,69733770.67167014,69793522.5063885,69853325.53985487
122680134.83238141,122784584.65191293,122889123.39999212,122993751.15232116,123098467.98467822,123203273.97290602,123308169.19291183,123413153.72066756,123518227.63220978,123623391.00363982,123728643.91112378,123833986.43089263,123939418.63924225,124044940.61253344,124150552.42719203,124256254.15970896,124362045.88664024,124467927.68460707,124573899.63029592,124679961.8004585,124786114.27191192,124892357.12153864,124998690.42628661,125105114.26316929,125211628.7092657,125318233.84172048,125424929.73774397,125531716.47461225,125638594.12966716,125745562.78031643,125852622.50403364,125959773.3783584,126067015.48089628,126174348.88931896,126281773.68136422,126389289.93483606,126496897.72760469,126604597.13760664,126712388.24284478,126820271.12138839,126928245.85137326,127036312.51100163,127144471.17854239,127252721.93233104,127361064.85076977,127469500.01232752,127578027.49554005,127686647.37900999,127795359.74140689,127904164.66146725,128013062.21799465,128122052.48985972,128231135.55600028,128340311.49542134,128449580.38719517,128558942.31046137,128668397.34442692,128777945.56836621,128887587.06162119,128997321.90360129
122680693.92342633,122785703.78269017,122890803.52628393,122995993.23113348,123101272.97424209,123206642.832679,123312102.8835794,123417653.20414448,123523293.87164153,123629024.963404,123734846.5568315,123840758.72938989,123946761.55861138,124052855.1220945,124159039.4975042,124265314.76257196,124371680.99509573,124478138.2729401,124584686.67403628,124691326.27638221,124798057.15804256,124904879.39714886,125011793.0718995,125118798.2605598,125225895.04146206,125333083.49300566,125440363.69365707,125547735.72194992,125655199.65648507,125762755.57593064,125870403.55902213,125978143.6845624,126085976.03142177,126193900.67853805,126301917.70491667,126410027.18963063,126518229.21182065,126626523.85069516,126734911.18553042,126843391.29567054,126951964.26052752,127060630.15958138,127169389.07238013,127278241.07853988,127387186.2577449,127496224.68974766,127605356.4543689,127714581.63149768,127823900.30109143,127933312.54317603,128042818.43784586,128152418.06526387,128262111.5056616,128371898.8393393,128481780.1466659,128591755.50807919,128701825.00408575,128811988.7152611,128922246.72224975,129032599.10576518
122680642.03246643,122785599.91250509,122890647.58794934,122995785.13561086,123101012.63237874,123206330.15520778,123311737.78111866,123417235.58719793,123522823.6505981,123628502.04853767,123734270.85830125,123840130.15723951,123946080.02276935,124052120.53237386,124158251.76360244,124264473.79407084,124370786.70146121,124477190.56352215,124583685.45806877,124690271.4629828,124796948.65621255,124903717.11577305,125010576.91974604,125117528.1462801,125224570.87359063,125331705.17996,125438931.1437375,125546248.84333947,125653658.35724936,125761159.76401775,125868753.14226238,125976438.57066832,126084216.12798794,126192085.89304094,126300047.9447145,126408102.36196329,126516249.2238095,126624488.60934295,126732820.59772111,126841245.2681692,126949762.69998015,127058372.97251482,127167076.16520192,127275872.3575381,127384761.62908806,127493744.05948454,127602819.72842842,127711988.71568877,127821251.10110289,127930606.9645764,128040056.38608328,128149599.44566593,128259236.22343522,128368966.79957059,128478791.25432003,128588709.6680002,128698722.1209965,128808828.69376309,128919029.46682294,129029324.52076793
122656457.34166948,122737194.17520925,122817984.15260728,122898827.30883582,122979723.67889908,123060673.2978243,123141676.20066175,123222732.4224848,123303841.99838991,123385004.96349663,123466221.35294761,123547491.20190866,123628814.54556873,123710191.41913994,123791621.85785756,123873105.89698006,123954643.57178916,124036234.91758975,124117879.96970999,124199578.76350129,124281331.3343383,124363137.71761902,124444997.94876468,124526912.06321988,124608880.0964525,124690902.08395381,124772978.06123842,124855108.06384432,124937292.1273329,125019530.28728893,125101822.57932065,125184169.03905971,125266569.70216122,125349024.60430375,125431533.78118935,125514097.2685436,125596715.10211557,125679387.31767787,125762113.95102666,125844895.03798166,125927730.61438616,126010620.71610706,126093565.37903483,126176564.63908362,126259618.5321912,126342727.09431897,126425890.36145203,126509108.36959913,126592381.15479279,126675708.75308917,126759091.20056823,126842528.53333361,126926020.7875128,127009567.99925698,127093170.2047412,127176827.44016427,127260539.74174887,127344307.14574149,127428129.6884125,127512007.40605612
122679933.05503158,122784180.7560819,122888517.04199134,122992941.9880237,123097455.66951822,123202058.16187817,123306749.54057088,123411529.88112785,123516399.25914471,123621357.75028135,123726405.43026197,123831542.3748751,123936768.65997367,124042084.36147505,124147489.55536117,124252984.31767848,124358568.72453807,124464242.8521157,124570006.77665187,124675860.57445185,124781804.32188576,124887838.09538862,124993961.9714604,125100176.02666606,125206480.33763565,125312874.9810643,125419360.03371236,125525935.57240535,125632601.67403412,125739358.41555484,125846205.87398906,125953144.1264238,126060173.2500116,126167293.32197051,126274504.41958423,126381806.62020214,126489200.00123933,126596684.64017668,126704260.61456092,126811928.00200464,126919686.88018642,127027537.32685085,127135479.41980854,127243513.23693626,127351638.85617694,127459856.35553975,127568165.81310014,127676567.30699992,127785060.91544728,127893646.71671687,128002324.78914988,128111095.21115404,128219958.06120373,128328913.41784,128437961.35967065,128547101.96537027,128656335.31368029,128765661.48340908,128875080.55343196,128984592.60269128
